nda_number,product_number,nadac_NDC
211228,1,31722094701
211228,2,31722094701
211229,1,
211230,1,81968035110
211230,2,81968035110
211231,1,
211232,1,50228033410
211237,1,
211238,1,
211238,2,
211238,3,
211238,4,
211240,1,70752015320
211242,1,
211243,1,
211248,1,62135054490
211248,2,62135054490
211248,3,62135054490
211248,4,62135054490
211250,1,67877058901
211251,1,
211253,1,70677010801
211256,1,69238153206
211259,1,
211263,1,
211263,2,
211264,1,
211271,1,
211272,1,
211276,1,
211277,1,
211278,1,93810798
211280,1,2449108
211280,2,2449108
211280,3,2449108
211281,1,
211282,1,50228042230
211284,1,
211285,1,59651015301
211285,2,59651015301
211286,1,
211287,1,68180096412
211288,1,
211288,2,
211288,3,
211289,1,
211289,2,
211290,1,
211291,1,
211291,2,
211292,1,69238153909
211293,1,65162099708
211293,2,65162099708
211293,3,65162099708
211293,4,65162099708
211293,5,65162099708
211295,1,21922001707
211297,1,51862069010
211298,1,75834025030
211298,2,75834025030
211298,3,75834025030
211298,4,75834025030
211301,1,904716861
211302,1,
211303,1,21922002107
211304,1,
211306,1,
211309,1,42571036007
211310,1,
211310,2,
211310,3,
211314,1,64380086907
211314,2,64380086907
211314,3,64380086907
211315,1,
211315,2,
211316,1,115136630
211316,2,115136630
211317,1,
211318,1,
211320,1,59746076101
211320,2,59746076101
211321,1,50474050015
211323,1,75834021990
211323,2,75834021990
211323,3,75834021990
211324,1,72241001022
211325,1,
211325,2,
211325,3,
211328,1,51862014803
211330,1,
211333,1,
211334,1,
211335,1,
211335,2,
211335,3,
211335,4,
211337,1,
211340,1,52652500101
211343,1,27808023402
211344,1,
211344,2,
211346,1,
211347,1,904727061
211347,2,904727061
211347,3,904727061
211348,1,
211349,1,
211352,1,64850050601
211352,2,64850050601
211352,3,64850050601
211352,4,64850050601
211352,5,64850050601
211352,6,64850050601
211352,7,64850050601
211353,1,
211354,1,
211355,1,
211358,1,
211358,2,
211358,3,
211359,1,
211360,1,
211362,1,75826010790
211363,1,
211364,1,69315016701
211364,2,69315016701
211364,3,69315016701
211367,1,642747002
211368,1,50742015110
211369,1,
211369,2,
211369,3,
211369,4,
211369,5,
211369,6,
211370,1,
211370,2,
211371,1,
211372,1,52817020110
211372,2,52817020110
211374,1,
211379,1,
211382,1,
211383,1,70710127703
211383,2,70710127703
211383,3,70710127703
211384,1,76282057590
211384,2,76282057590
211384,3,76282057590
211384,4,76282057590
211384,5,76282057590
211384,6,76282057590
211384,7,76282057590
211384,8,76282057590
211388,1,69452022384
211390,1,
211393,1,24201046308
211396,1,65162022808
211396,2,65162022808
211396,3,65162022808
211396,4,65162022808
211396,5,65162022808
211397,1,69543029118
211397,2,69543029118
211398,1,
211398,2,
211401,1,64980044160
211403,1,
211405,1,
211406,1,60505619702
211410,1,
211412,1,81288002360
211412,2,81288002360
211412,3,81288002360
211412,4,81288002360
211413,1,
211415,1,
211417,1,
211417,2,
211417,3,
211417,4,
211417,5,
211417,6,
211417,7,
211417,8,
211417,9,
211417,10,
211417,11,
211417,12,
211420,1,
211421,1,11534019701
211422,1,
211423,1,
211423,2,
211428,1,
211431,1,
211432,1,
211433,1,
211436,1,
211438,1,69230032532
211443,1,
211444,1,
211444,2,
211445,1,
211449,1,70710132601
211449,2,70710132601
211450,1,68462062594
211451,1,
211452,1,
211452,2,
211452,3,
211452,4,
211452,5,
211454,1,
211454,2,
211454,3,
211455,1,93365528
211461,1,
211461,2,
211463,1,
211464,1,
211469,1,62332042450
211475,1,31722083710
211476,1,
211477,1,51672530606
211481,1,
211483,1,69238160508
211484,1,
211487,1,31722099705
211487,2,31722099705
211487,3,31722099705
211487,4,31722099705
211488,1,
211494,1,42571036299
211496,1,62135047090
211497,1,
211499,1,
211501,1,
211504,1,
211505,1,
211510,1,93218001
211510,2,93218001
211510,3,93218001
211518,1,31722095805
211518,2,31722095805
211518,3,31722095805
211519,1,70710135103
211519,2,70710135103
211521,1,51672420007
211525,1,69238161606
211526,1,69238138003
211527,1,299593545
211530,1,
211530,2,
211530,3,
211534,1,
211538,1,
211539,1,
211542,1,62332038271
211542,2,62332038271
211542,3,62332038271
211542,4,62332038271
211543,1,
211544,1,904731460
211546,1,
211546,2,
211546,3,
211546,4,
211547,1,406895601
211547,2,406895601
211547,3,406895601
211547,4,406895601
211547,5,406895601
211547,6,406895601
211549,1,
211550,1,16729043316
211551,1,
211553,1,
211554,1,
211555,1,71930006612
211555,2,71930006612
211555,3,71930006612
211556,1,71930000912
211556,2,71930000912
211566,1,
211566,2,
211566,3,
211567,1,70710134403
211568,1,
211568,2,
211568,3,
211568,4,
211571,1,
211574,1,
211574,2,
211574,3,
211574,4,
211575,1,70954006110
211575,2,70954006110
211575,3,70954006110
211575,4,70954006110
211575,5,70954006110
211580,1,
211581,1,52817036410
211581,2,52817036410
211582,1,
211582,2,
211584,1,
211584,2,
211586,1,69238150502
211586,2,69238150502
211586,3,69238150502
211586,4,69238150502
211586,5,69238150502
211589,1,
211591,1,
211592,1,
211593,1,
211593,2,
211593,3,
211594,1,
211594,2,
211594,3,
211594,4,
211594,5,
211594,6,
211594,7,
211596,1,42799013201
211596,2,42799013201
211596,3,42799013201
211596,4,42799013201
211601,1,
211603,1,59651017701
211603,2,59651017701
211603,3,59651017701
211603,4,59651017701
211603,5,59651017701
211604,1,69339017501
211604,2,69339017501
211604,3,69339017501
211607,1,
211608,1,69097051707
211608,2,69097051707
211610,1,71930005652
211610,2,71930005652
211610,3,71930005652
211616,1,72426011803
211617,1,72426081803
211618,1,69315016350
211619,1,69315016201
211619,2,69315016201
211619,3,69315016201
211619,4,69315016201
211619,5,69315016201
211621,1,
211621,2,
211622,1,
211622,2,
211623,1,60687059421
211623,2,60687059421
211623,3,60687059421
211624,1,
211625,1,
211626,1,69315028209
211626,2,69315028209
211627,1,29300033401
211627,2,29300033401
211629,1,
211632,1,68180099706
211633,1,
211635,1,72252052004
211635,2,72252052004
211635,3,72252052004
211636,1,
211637,1,
211638,1,
211639,1,
211639,2,
211640,1,
211640,2,
211640,3,
211641,1,
211641,2,
211641,3,
211642,1,70954001710
211642,2,70954001710
211642,3,70954001710
211642,4,70954001710
211644,1,51672139409
211645,1,51672139509
211647,1,
211647,2,
211648,1,42571035807
211648,2,42571035807
211651,1,
211651,2,
211651,3,
211651,4,
211651,5,
211651,6,
211652,1,68180098909
211652,2,68180098909
211652,3,68180098909
211653,1,68180099906
211653,2,68180099906
211654,1,
211655,1,27241015704
211655,2,27241015704
211655,3,27241015704
211657,1,69367024009
211657,2,69367024009
211659,1,70710160901
211659,2,70710160901
211659,3,70710160901
211661,1,
211665,1,
211666,1,
211667,1,64380087570
211668,1,
211668,2,
211669,1,
211670,1,
211671,1,
211672,1,
211673,1,
211674,1,
211674,2,
211674,3,
211675,1,74230630
211675,2,74230630
211675,3,74230630
211676,1,70954013910
211676,2,70954013910
211682,1,14539065310
211685,1,60505380009
211685,2,60505380009
211685,3,60505380009
211685,4,60505380009
211685,5,60505380009
211685,6,60505380009
211685,7,60505380009
211685,8,60505380009
211687,1,
211687,2,
211687,3,
211688,1,16729042212
211688,2,16729042212
211689,1,
211690,1,
211690,2,
211690,3,
211694,1,
211695,1,
211696,1,832040330
211696,2,832040330
211697,1,33342040550
211698,1,
211699,1,378750332
211699,2,378750332
211701,1,29300032919
211701,2,29300032919
211703,1,
211705,1,
211707,1,63304001860
211707,2,63304001860
211708,1,
211708,2,
211708,3,
211708,4,
211710,1,
211711,1,42571031601
211711,2,42571031601
211712,1,76385013201
211712,2,76385013201
211713,1,
211713,2,
211715,1,57664034188
211715,2,57664034188
211715,3,57664034188
211715,4,57664034188
211715,5,57664034188
211715,6,57664034188
211716,1,
211716,2,
211716,3,
211717,1,59651018030
211718,1,
211719,1,68180015901
211721,1,43598063230
211722,1,
211723,1,
211724,1,70756081622
211724,2,70756081622
211726,1,31722001590
211726,2,31722001590
211726,3,31722001590
211728,1,
211729,1,
211729,2,
211729,3,
211730,1,
211731,1,
211731,2,
211732,1,69230031837
211733,1,
211735,1,
211738,1,
211740,1,
211741,1,72205007490
211741,2,72205007490
211741,3,72205007490
211744,1,
211744,2,
211745,1,42571032560
211745,2,42571032560
211746,1,59467070027
211747,1,
211747,2,
211747,3,
211748,1,
211749,1,
211750,1,68462083647
211751,1,69097052934
211751,2,69097052934
211752,1,69097052734
211755,1,
211756,1,
211756,2,
211756,3,
211757,1,
211757,2,
211757,3,
211758,1,
211761,1,
211761,2,
211761,3,
211763,1,
211763,2,
211763,3,
211764,1,713056037
211765,1,23650116
211765,2,23650116
211767,1,70756040711
211767,2,70756040711
211767,3,70756040711
211769,1,68462060994
211774,1,
211774,2,
211774,3,
211775,1,
211775,2,
211776,1,76282070850
211779,1,67877061801
211779,2,67877061801
211779,3,67877061801
211782,1,
211782,2,
211782,3,
211783,1,70700019435
211785,1,378876693
211785,2,378876693
211786,1,45802013970
211789,1,
211790,1,
211791,1,62332025130
211792,1,62332025230
211793,1,62332025330
211794,1,
211796,1,70010001603
211796,2,70010001603
211796,3,70010001603
211796,4,70010001603
211796,5,70010001603
211797,1,70010002210
211797,2,70010002210
211798,1,67877061415
211798,2,67877061415
211799,1,67877042260
211799,2,67877042260
211800,1,62332046560
211801,1,73154005060
211809,1,52817036790
211810,1,
211810,2,
211813,1,
211815,1,68462018556
211816,1,
211817,1,
211817,2,
211818,1,70710139109
211818,2,70710139109
211818,3,70710139109
211819,1,
211819,2,
211819,3,
211820,1,60687068811
211820,2,60687068811
211822,1,62332040931
211822,2,62332040931
211822,3,62332040931
211823,1,62332041510
211823,2,62332041510
211823,3,62332041510
211824,1,62332041230
211824,2,62332041230
211824,3,62332041230
211825,1,29300035510
211827,1,
211829,1,69367029460
211829,2,69367029460
211830,1,
211831,1,
211832,1,24979013201
211832,2,24979013201
211835,1,13668059487
211835,2,13668059487
211835,3,13668059487
211836,1,13668056905
211838,1,13668053402
211839,1,13668056830
211839,2,13668056830
211839,3,13668056830
211839,4,13668056830
211840,1,406511701
211840,2,406511701
211840,3,406511701
211840,4,406511701
211840,5,406511701
211840,6,406511701
211840,7,406511701
211843,1,
211843,2,
211844,1,
211844,2,
211846,1,
211846,2,
211846,3,
211846,4,
211846,5,
211846,6,
211847,1,62332051805
211848,1,574015710
211849,1,
211849,2,
211849,3,
211851,1,
211852,1,
211852,2,
211852,3,
211855,1,
211856,1,67877029860
211856,2,67877029860
211857,1,
211858,1,63304017513
211860,1,
211861,1,43547045810
211861,2,43547045810
211863,1,70748013006
211863,2,70748013006
211864,1,
211865,1,
211865,2,
211867,1,
211869,1,
211872,1,73473030060
211875,1,
211876,1,
211876,2,
211876,3,
211876,4,
211876,5,
211876,6,
211878,1,
211878,2,
211878,3,
211880,1,
211881,1,69097057967
211882,1,187209845
211884,1,66689030516
211885,1,
211888,1,
211888,2,
211889,1,
211889,2,
211889,3,
211890,1,67877062690
211891,1,
211891,2,
211891,3,
211892,1,16729044215
211892,2,16729044215
211892,3,16729044215
211893,1,
211893,2,
211894,1,64380087975
211897,1,
211897,2,
211897,3,
211898,1,
211899,1,
211899,2,
211900,1,
211901,1,
211908,1,
211910,1,
211911,1,
211913,1,
211913,2,
211913,3,
211913,4,
211913,5,
211913,6,
211914,1,
211917,1,
211917,2,
211918,1,527331337
211918,2,527331337
211918,3,527331337
211918,4,527331337
211919,1,16571073528
211920,1,
211920,2,
211920,3,
211922,1,47335063349
211922,2,47335063349
211922,3,47335063349
211925,1,
211925,2,
211926,1,
211928,1,64380087806
211929,1,
211929,2,
211930,1,
211930,2,
211933,1,72205002599
211933,2,72205002599
211933,3,72205002599
211933,4,72205002599
211934,1,
211935,1,
211935,2,
211935,3,
211937,1,
211938,1,
211939,1,47781065289
211941,1,
211944,1,31722093432
211948,1,
211950,1,
211951,1,45802081184
211953,1,72888012205
211953,2,72888012205
211953,3,72888012205
211954,1,
211959,1,
211959,2,
211960,1,
211960,2,
211960,3,
211961,1,
211962,1,
211962,2,
211962,3,
211962,4,
211962,5,
211962,6,
211962,7,
211963,1,
211964,1,17772013360
211964,2,17772013360
211964,3,17772013360
211965,1,
211966,1,
211966,2,
211966,3,
211967,1,
211968,1,
211968,2,
211969,1,
211970,1,
211972,1,
211973,1,
211973,2,
211973,3,
211975,1,13668058830
211975,2,13668058830
211977,1,31722066590
211977,2,31722066590
211978,1,
211978,2,
211979,1,
211980,1,
211983,1,
211988,1,
211988,2,
211988,3,
211988,4,
211991,1,
211991,2,
211994,1,49702024613
211996,1,
211998,1,
212001,1,
212002,1,
212007,1,
212015,1,13668060730
212015,2,13668060730
212016,1,
212017,1,
212017,2,
212017,3,
212018,1,
212018,2,
212018,3,
212019,1,
212019,2,
212019,3,
212020,1,
212022,1,
212024,1,
212025,1,
212026,1,527411941
212026,2,527411941
212026,3,527411941
212026,4,527411941
212028,1,62856041030
212028,2,62856041030
212033,1,
212034,1,
212035,1,
212037,1,64850051501
212037,2,64850051501
212037,3,64850051501
212037,4,64850051501
212037,5,64850051501
212037,6,64850051501
212038,1,72912058530
212038,2,72912058530
212038,3,72912058530
212038,4,72912058530
212038,5,72912058530
212038,6,72912058530
212040,1,72266015910
212041,1,62135064290
212041,2,62135064290
212041,3,62135064290
212044,1,72888003330
212045,1,59467067901
212046,1,
212047,1,
212047,2,
212050,1,75834015218
212051,1,70748013306
212051,2,70748013306
212051,3,70748013306
212053,1,
212053,2,
212056,1,
212056,2,
212057,1,
212057,2,
212058,1,
212059,1,43547059450
212059,2,43547059450
212059,3,43547059450
212059,4,43547059450
212060,1,
212061,1,
212062,1,13668058130
212066,1,
212067,1,29300034410
212067,2,29300034410
212067,3,29300034410
212070,1,
212070,2,
212070,3,
212071,1,
212077,1,
212078,1,
212078,2,
212080,1,17478083005
212081,1,
212082,1,527409537
212083,1,527409437
212086,1,
212087,1,70748026202
212088,1,
212091,1,70436009704
212091,2,70436009704
212091,3,70436009704
212091,4,70436009704
212091,5,70436009704
212092,1,
212092,2,
212093,1,
212094,1,
212097,1,72065013112
212097,2,72065013112
212097,3,72065013112
212097,4,72065013112
212097,5,72065013112
212099,1,
212102,1,
212103,1,
212103,2,
212103,3,
212103,4,
212104,1,45802090096
212106,1,71921019533
212106,2,71921019533
212110,1,
212114,1,904717207
212117,1,
212121,1,
212122,1,310461639
212123,1,
212123,2,
212123,3,
212123,4,
212124,1,
212124,2,
212124,3,
212124,4,
212124,5,
212125,1,
212125,2,
212126,1,42806065930
212126,2,42806065930
212127,1,
212128,1,
212129,1,
212129,2,
212129,3,
212130,1,
212133,1,31722011901
212133,2,31722011901
212133,3,31722011901
212133,4,31722011901
212135,1,72819018603
212135,2,72819018603
212138,1,
212138,2,
212143,1,
212144,1,68462086501
212144,2,68462086501
212144,3,68462086501
212144,4,68462086501
212144,5,68462086501
212152,1,
212154,1,
212155,1,
212156,1,
212156,2,
212157,1,
212160,1,75826012310
212160,2,75826012310
212160,3,75826012310
212160,4,75826012310
212160,5,75826012310
212160,6,75826012310
212160,7,75826012310
212161,1,
212162,1,
212168,1,68180095802
212169,1,
212171,1,
212171,2,
212172,1,60687069421
212173,1,81288003902
212174,1,55150032325
212178,1,
212182,1,
212182,2,
212183,1,
212184,1,68462072101
212184,2,68462072101
212185,1,
212185,2,
212186,1,
212186,2,
212188,1,62332046710
212189,1,
212190,1,
212191,1,
212194,1,
212196,1,67877061215
212196,2,67877061215
212196,3,67877061215
212197,1,70752010212
212198,1,
212198,2,
212198,3,
212198,4,
212199,1,50228043305
212199,2,50228043305
212201,1,
212201,2,
212202,1,
212206,1,
212209,1,
212214,1,
212214,2,
212215,1,
212218,1,59746071290
212218,2,59746071290
212218,3,59746071290
212219,1,
212219,2,
212223,1,
212223,2,
212223,3,
212223,4,
212224,1,69097068637
212226,1,406771160
212227,1,
212231,1,
212232,1,59651020301
212232,2,59651020301
